Code;Gencod;Long_Name;Short_Name;VAT_Code;Purchase_Price;Nomenclature;SousFamilleDistri_Code;FamilleDistri_Code;Categorie_Code
039067;3029330001652;250G CANAPE ROND BRIOCHE FGRAS;250G CANAPE RO;1 ;0.98;0210210505;91;20 ;3 
610855;3492844655008;FRAIS EMB PUR BREBIS 2¤       ;FRAIS EMB PUR ;1 ;1.5;0225282525;46;421;3 
409536;3256221409536;BONBON  SEVE PIN U (CU)       ;BONBON  SEVE P;2 ;0.68;0105022510;40;70 ;ZZ
073351;3256225073351;500ML LIQUIDE RINCA(CU)       ;500ML LIQUIDE ;2 ;0.61;0115131005;75;500;ZZ
105761;3250541510194;50 CL BRIQ BECHAMEL NATURE    ;50 CL BRIQ BEC;1 ;1.59;0105034505;60;140;3 
059130;3183946110105;1L EAU DEMINERALISEE          ;1L EAU DEMINER;2 ;0.35;0115131505;45;510;3 
180119;3181232518796;240G 2 HAMBURGER     MICRO ONE;240G 2 HAMBURG;1 ;1.79;0215243005;30;390;3 
226949;3228023980063;150G POT CREME DE CAMEMBERT   ;150G POT CREME;1 ;1.65;0225283505;22;420;3 
574978;3244081500302;2L BIB LISTEL GRIS            ;2L BIB LISTEL ;2 ;6.26;0110111000;13;340;3 
467456;3256220616386;200G 20 TRANCH SALAMI DANOIS U;200G 20 TRANCH;1 ;1.07;0240381530;10;380;8 
441434;3256220871327;75CL CIDRE BOUCHE BRUT U BIO  ;75CL CIDRE BOU;2 ;1.5;0110102505;60;310;11
380086;3535551996924;1.5L SANGRIA EL TORERO        ;1.5L SANGRIA E;2 ;1.46;0110120505;30;360;3 
610902;3760007488252;FRAIS EMB BRIE 2 ¤            ;FRAIS EMB BRIE;1 ;1.54;0220270000;46;421;3 
654647;3483219000509;ARTICLE PRIX 5.00 ¤           ;ARTICLE PRIX 5;2 ;2.53;0305601040;10;540;ZZ
643549;3428272110017;1L LAIT 1/2 ECREME MAT.LEG.BIO;1L LAIT 1/2 EC;1 ;1.36;0225321015;40;90 ;ZZ
NULL;3183280000933;BTE 1KG SEL GROS IODE LA BALEI;BTE 1KG SEL GR;1 ;0.66;0105033005;20;160;3 
083139;3012992132048;70CL COCO PUNCH 16°           ;70CL COCO PUNC;2 ;4.04;0110120540;60;370;3 
453944;3256220268011;400G SAUMON ATLANTIQ.OSEILLE U;400G SAUMON AT;1 ;2.41;0215242015;50;390;8 
446442;3256224234630;500G MG TOURN.60%MG OMEGA3&6 U;500G MG TOURN.;2 ;0.96;0225300505;10;419;8 
437435;3256220514613;250G POUDRE CACAO 100% U      ;250G POUDRE CA;1 ;1.82;0105012005;10;40 ;8 
NULL;3511110004996;POCHETTE DE JEUX 4,99 ?       ;POCHETTE DE JE;2 ;2.93;0310621505;20;690;ZZ
NULL;8000500045497;2 NUTELLA & GO                ;2 NUTELLA & GO;1 ;1.22;0105022025;30;60 ;ZZ
480381;3490900000106;PARAPLUIES ENFANT             ;PARAPLUIES ENF;2 ;3.64;0420972505;2 ;710;ZZ
746884;3256221135381;500G SPAGHETTI BLE COMPLET U  ;500G SPAGHETTI;1 ;0.52;0105042020;22;110;8 
617514;3181730142165;500ML BAIN SANEX D/HYPOALLERGE;500ML BAIN SAN;2 ;3.23;0120152505;22;650;3 
226907;3760049791006;450G PAIN TARTINE CAMPAGNE    ;450G PAIN TART;1 ;1.23;0210210535;91;20 ;3 
020872;3538280026856;200G 1848 PRALINOISE          ;200G 1848 PRAL;1 ;1.8;0105021545;10;60 ;3 
721258;3094905000811;CRM.ADH.HIPOALLER.POLIDENT 40G;CRM.ADH.HIPOAL;2 ;2.46;0120151020;39;650;3 
467600;3256220269254;300G NUGGETS DE BLC POULET U  ;300G NUGGETS D;1 ;2.21;0215241020;30;390;8 
003343;0000000003343;POMME CHANTECLER 190/215      ;POMME CHANTECL;1 ;1.75;0230341200;10;440;ZZ
577081;3256222976624;4X125G PAVE.SAUMON AVEC PEAU U;4X125G PAVE.SA;1 ;4.9;0215242505;41;390;8 
NULL;3256224255017;PLEIN AIR OEUFS U BOITE X6    ;PLEIN AIR OEUF;1 ;0.87;0225330520;1 ;417;8 
665711;3608580003120;1L  CITRONADE MENTHE ANDROS   ;1L  CITRONADE ;1 ;1.18;0230540506;48;418;3 
426735;2441849000000;FRAIS EMB MANCHEGO 1/12 X 6   ;FRAIS EMB MANC;1 ;12.29;0220270505;46;421;3 
NULL;3760171490198;DELRIEU SPR. PROT.150ML SPF50+;DELRIEU SPR. P;2 ;8.38;0120154515;99;650;3 
001103;3256224375005;PILE ALC.U STD LR6 X4         ;PILE ALC.U STD;2 ;0.51;0320720505;30;610;8 
330034;3660992330034;OEUFS FRAIS MOYEN BIEN VU(CU) ;OEUFS FRAIS MO;1 ;0.92;0225330505;1 ;417;ZZ
020717;4005900127167;200ML LT A/SOLEIL P&BRON NIVEA;200ML LT A/SOL;2 ;4.75;0120154510;99;650;3 
295095;7613034522146;350G 5 PIRULO HAPPY           ;350G 5 PIRULO ;1 ;1.55;0215253020;40;410;3 
082939;3222110008111;150G CREME DE SAINT AGUR      ;150G CREME DE ;1 ;1.63;0225283510;17;420;3 
453774;3256220170499;1KG FRITES RUSTIQUES FOUR U   ;1KG FRITES RUS;1 ;0.85;0215245005;26;390;8 
NULL;3256221674422;64 LING.SENS BB U TT PTIT RECH;64 LING.SENS B;2 ;0.51;0120155010;70;661;16
038168;3600522836896;200 ML AP. SHAMP. COLOR VIVE  ;200 ML AP. SHA;2 ;2.09;0120150535;20;640;3 
596603;3042061410319;25X INFUS FLEUR CAMOMILL TISAN;25X INFUS FLEU;1 ;1.16;0105011505;15;50 ;3 
742686;3256220764285;300G SAUCISSE SECHE COURBE U  ;300G SAUCISSE ;1 ;1.82;0240410515;10;380;8 
NULL;8712100338694;MAIZENA FLEUR DE MAIS 400G    ;MAIZENA FLEUR ;1 ;1.37;0105031010;50;100;3 
667072;3059942101204;VITROCLEN PISTOLET 250ML      ;VITROCLEN PIST;2 ;2.28;0115131535;40;510;3 
701567;3256225427970;1KG LASAGNE BOLOGNAISE U      ;1KG LASAGNE BO;1 ;2.11;0215242005;56;390;8 
388686;3660992210053;100 FILTRE A CAFE N°4 BIEN VU ;100 FILTRE A C;2 ;0.33;0105011010;29;31 ;9 
328377;8032484860520;110G SPECK CORTE DEL GUSTO    ;110G SPECK COR;1 ;2.19;0240389999;20;380;4 
004518;0000000004518;ARTICHAUT VIOLET BOUQUET      ;ARTICHAUT VIOL;1 ;1.15;0230350600;91;450;ZZ
NULL;3160920503108;10CL SOLUTION MERCURO INCOLORE;10CL SOLUTION ;2 ;1.63;0120170515;20;671;ZZ
660761;3256220660761;500ML SOLUT DENT.BY U CLAS(CU);500ML SOLUT DE;2 ;0.74;0120151010;39;650;3 
511166;3256224160885;600G ROSTI AUX OIGNONS U      ;600G ROSTI AUX;1 ;0.66;0215245045;25;390;8 
653942;3242273205059;200G PIZZA  0  3 FROMAGES     ;200G PIZZA  0 ;1 ;1.11;0240391025;51;380;3 
570893;3282946015837;75CL CHAMPAGNE NICOLAS FEUILLA;75CL CHAMPAGNE;2 ;16.56;0110111505;10;350;3 
066828;3599740009345;600G EPINARD HACH/CREM FINDUS ;600G EPINARD H;1 ;1.48;0215244510;22;390;3 
415873;3256225074662;20 LINGETTES VITRES U         ;20 LINGETTES V;2 ;0.39;0115131520;20;510;8 
079813;3248830085010;400G TARTE AU CHEVRE MARIE    ;400G TARTE AU ;1 ;2.28;0215240515;11;390;3 
329284;3451790439506;33CL GOURDE 15% CR LEG.EPAISSE;33CL GOURDE 15;1 ;0.99;0225292510;31;419;3 
445802;3256224192329;200G MIETTES SAVEUR CRABE U   ;200G MIETTES S;1 ;0.98;0240402530;2 ;491;8 
443509;3256223800218;500G PRUNEAU  DENOYAUTE IGP U ;500G PRUNEAU  ;1 ;2.54;0230362024;10;120;8 
442812;3256224255024;12 OEUFS MOYEN DATES J.PONTE U;12 OEUFS MOYEN;1 ;1.47;0225330515;1 ;417;8 
008765;3491560001137;250G MIEL DE ROMARIN POT VERRE;250G MIEL DE R;1 ;2.34;0105012515;35;200;3 
100150;3700281100150;DECORATION NOEL 1(CU)         ;DECORATION NOE;2 ;1.01;0305601005;30;600;ZZ
NULL;3065870507018;BOUGIES ANNI.X20.             ;BOUGIES ANNI.X;2 ;0.59;0305552505;25;540;3 
858453;3038354560908;250G RIZ LUST 2  QUINOA COURG.;250G RIZ LUST ;1 ;1.02;0105041515;55;120;3 
017324;3023291122005;4X150G YAOURT GRECQUE   NESTLE;4X150G YAOURT ;1 ;1.51;0225291015;3 ;418;3 
642789;3155250358788;250G PRIMEVERE BIO            ;250G PRIMEVERE;2 ;1.46;0225301005;10;419;3 
436324;3368950939663;SAC CABAS U GRAND FORMAT      ;SAC CABAS U GR;2 ;0.34;0905051510;40;813;ZZ
701389;3256220280167;500G LENTILLES VERTES U BIO   ;500G LENTILLES;1 ;1.25;0105041025;20;120;11
478619;3660992006526;2KG MELANGE OISEAU NAT.BIEN VU;2KG MELANGE OI;2 ;1.16;0105080505;42;270;9 
411332;3256226506209;250ML EAU COLOGNE AMBREE U    ;250ML EAU COLO;2 ;0.95;0120152020;60;650;8 
634150;5000159437943;193G MALTESERS POCHON         ;193G MALTESERS;1 ;2.16;0105022015;40;60 ;3 
658332;7613032655495;BTE 260G RICORE               ;BTE 260G RICOR;1 ;4.14;0105011030;41;30 ;3 
628654;3059940049225;NET.A/CALC.2/1 CALGON X17 TABS;NET.A/CALC.2/1;2 ;3.8;0115130525;80;500;3 
597578;7613034060679;344G PREPARATION MOELLEUX CHOC;344G PREPARATI;1 ;2.7;0105030525;50;80 ;3 
441159;3256220817813;32 ALLUME-FEU ECOLO CUB.NAT. U;32 ALLUME-FEU ;2 ;0.42;0115142005;10;530;8 
603824;0000087108651;152G 4 ROULEAU MENTOS MENTHE  ;152G 4 ROULEAU;2 ;1.1;0105023010;50;75 ;3 
815005;3173287815005;JACQUOT COUS.PAPIL FINES 4(CU);JACQUOT COUS.P;1 ;0.92;0105023505;18;61 ;ZZ
444204;3256224110569;1L GLACE CHOCOLAT+COP.CHOC. U ;1L GLACE CHOCO;1 ;1.46;0215250505;30;410;8 
340303;0022314010025;1/2 CREME MARRONS      FAUGIER;1/2 CREME MARR;1 ;1.83;0105012510;30;200;3 
444034;3256224702009;350G POMMES NOISETTES U       ;350G POMMES NO;1 ;0.4;0215245015;25;390;8 
466971;3256220507844;180G 4TR ROTI PORC CUIT FOUR U;180G 4TR ROTI ;1 ;1.63;0240381545;28;380;8 
732908;8717644256152;150ML DEO AXE DARK TEMPTA.ATO.;150ML DEO AXE ;2 ;2.71;0120152010;55;650;3 
618057;7322540574876;8 TENA PANTS PLUS LARGE       ;8 TENA PANTS P;2 ;7.27;0120161515;56;670;3 
443915;3256224701149;1KG LEGUMES POUR POTAGE U     ;1KG LEGUMES PO;1 ;0.76;0215244015;21;390;8 
737500;8000500045176;160G MOULAGE KINDER           ;160G MOULAGE K;2 ;2.69;0105024005;12;61 ;ZZ
