Code;Gencod;Long_Name;Short_Name;VAT_Code;Purchase_Price;Nomenclature;SousFamilleDistri_Code;FamilleDistri_Code;Categorie_Code
030011;3228886030011;LIPTON ICE TEA PECHE (CU)     ;LIPTON ICE TEA;1 ;0.42;0110100505;25;300;ZZ
040068;5449000050779;MULTIPACK X8 COCA COLA VERRE  ;MULTIPACK X8 C;1 ;4.54;0110100505;21;300;3 
289361;3023290620144;4X100G VIENNOIS VANILLE CARAME;4X100G VIENNOI;1 ;1.06;0225291005;40;418;3 
009038;0000000009038;(FL)POMME DE TERRE TR(CU)     ;PDT TRESOR KG ;1 ;0.53;0105012000;10;450;3 
NULL;3256220112239;250G OLIVES NOIRES GRECQUES U ;250G OLIVES NO;1 ;0.53;0105034005;25;140;8 
004049;0000000004049;MELON CAL 12 800/950 FRANCE   ;MELON CAL 12 8;1 ;2.45;0230349900;91;440;ZZ
226410;3533631435004;25CL CANDIA GRANDLAIT 1/2 EC  ;25CL CANDIA GR;1 ;0.47;0225321005;40;90 ;ZZ
035982;7613035010567;6X150CL PACK VITTEL           ;6X150CL PACK V;1 ;2.63;0110103005;12;320;3 
004629;0000000004629;(MT)POIREAU VRAC              ;POIREAU VRAC  ;1 ;0.85;0230359900;93;450;ZZ
178324;3033490165000;4X100G GERVITA NATURE   DANONE;4X100G GERVITA;1 ;1.45;0225291010;11;418;3 
003024;0000000003024;POIRE ROCHA                   ;POIRE ROCHA   ;1 ;1.4;0230349900;91;440;ZZ
747084;3256221977370;1L5 NECTAR POMME U BIO        ;1L5 NECTAR POM;1 ;1.15;0110101505;35;300;11
046014;3124480184337;6X33CL BOITES ORANGINA        ;6X33CL BOITES ;1 ;2.73;0110100505;21;300;3 
435564;5410673000897;500G RIZ ST CUISSON UNCLE BENS;500G RIZ ST CU;1 ;1.22;0105041505;30;120;3 
703103;3368954000802;90G TAPENADE NOIRE U SAV      ;90G TAPENADE N;1 ;0.94;0105034005;42;140;15
280585;5413548280585;200G KINDER SCHOKO(CU)        ;200G KINDER SC;1 ;2.29;0105024015;30;60 ;ZZ
894035;7613031483778;POT.DESHY.POT/FEU VERMIC.MAGGI;POT.DESHY.POT/;1 ;0.48;0105052015;50;130;3 
183280;3116430210326;150G CHOCOSPRITS NOIR         ;150G CHOCOSPRI;1 ;1.0;0105021005;22;20 ;3 
433114;3256220180023;4X100G DESSER.FRTS POM/POIRE U;4X100G DESSER.;1 ;0.62;0105061010;80;200;8 
NULL;3256220659185;C/BOURG F.LA GRAVINE U11 75CL ;C/BOURG F.LA G;2 ;1.9;0110111010;40;340;8 
NULL;3256222113432;U HARICOT VERT TRES FIN 1/2   ;U HARICOT VERT;1 ;0.45;0105043505;20;210;8 
490920;3660992060153;MAIS GRAINS S/VIDE BIEN VU 1/2;MAIS GRAINS S/;1 ;0.39;0105043505;46;210;9 
NULL;3017760314497;150G MINIROULE PEPITO CHOCOLAT;150G MINIROULE;1 ;1.12;0105021010;38;20 ;3 
050754;3092718605124;60CL BIDON ORGEAT TEISSEIRE   ;60CL BIDON ORG;1 ;2.33;0110101005;60;300;3 
415221;3256221111941;500G COUDES RAYES Q.S.CELLO U ;500G COUDES RA;1 ;0.47;0105042005;16;110;8 
415629;3256223014516;75CL SIROP CITRON BIDON U     ;75CL SIROP CIT;1 ;1.18;0110101005;60;300;8 
210492;3256220210492;150G BISCUITS FOURRES CERI(CU);150G BISCUITS ;1 ;0.56;0105021005;32;20 ;ZZ
749329;3600550809299;200ML DEO NARTA FR/FLORALE    ;200ML DEO NART;2 ;2.28;0120152005;50;650;3 
569428;3256223010457;1.5L EAU SOURCE MONT/PYREN.U  ;1.5L EAU SOURC;1 ;0.2;0110103005;12;320;ZZ
035990;3057640234163;1L50 BOUTEILLE VOLVIC         ;1L50 BOUTEILLE;1 ;0.43;0110103005;12;320;ZZ
NULL;5000161021710;1.5KG ONE ADULT SAUMON CHAT   ;1.5KG ONE ADUL;2 ;4.19;0105081005;34;270;3 
745579;4000177158326;10X 20CL POCHE CAPRI SUN MULTI;10X 20CL POCHE;1 ;2.69;0110100515;50;300;3 
389836;3256222113203;4/4 POIS TRES FIN/CAROTTE U   ;4/4 POIS TRES ;1 ;0.96;0105043505;10;210;8 
476049;3256224621201;350G 10 SAUCISSE STRASBOURG U ;350G 10 SAUCIS;1 ;0.96;0240381015;31;380;8 
444725;3256224111610;374G 10 BATONNET VAN/PRALINE U;374G 10 BATONN;1 ;1.42;0215253005;21;410;8 
003557;0000000003557;(FL)POMME DE TERRE FRIT/PU    ;POMME DE TERRE;1 ;2.3;0105012000;93;450;ZZ
582361;3228470045933;10 CAPS L OR ESPRESSO FORZA   ;10 CAPS L OR E;1 ;2.42;0105011005;38;30 ;3 
004611;0000000004611;(MT)AIL 3 TETE                ;AIL 3 TETE    ;1 ;1.45;0230359900;93;450;ZZ
662909;3256223377437;1L BOISSON SOJA NATURE U BIO  ;1L BOISSON SOJ;1 ;0.81;0105071505;20;260;11
009029;0000000009029;(MT)HERBES FRAICHES 30G       ;HERBE FRCH 30G;1 ;0.95;0230359900;93;450;ZZ
003403;0000000003403;(MT)AVOCAT PIECE HASS         ;AVOCAT HASS PI;1 ;0.71;0230359900;93;450;ZZ
009097;0000000009097;(FL)TOMATE COTELEE REBELLI    ;TOMATE.COT.REB;1 ;2.05;0105012000;91;450;ZZ
024208;3038359001581;210G SAUCE OLIVE BASILIC PANZA;210G SAUCE OLI;1 ;0.7;0105034510;90;140;3 
410205;3256220310888;250G CAFE ARABI MOULU DEGUST U;250G CAFE ARAB;1 ;0.98;0105011005;25;30 ;8 
004016;0000000004016;(MT)POMME ROUGE RED CHIE      ;POM.ROUGE RED ;1 ;1.5;0230349900;91;440;ZZ
073604;3147690073604;FLASK 20CLX40* WHISKY LAB(CU) ;FLASK 20CLX40*;2 ;2.87;0110121005;80;370;ZZ
416081;3368954000949;200G BARRE NOUGAT BL.MONT.USAV;200G BARRE NOU;2 ;1.61;0105024010;22;61 ;15
004664;0000000004664;(MT)TOMATE GRAPPE             ;TOMATE GRAPPE ;1 ;1.1;0230359900;93;450;8 
453724;3660992120024;560G KETCHUP NATURE BIEN VU   ;560G KETCHUP N;1 ;0.53;0105034010;35;140;9 
131063;3073780515931;125G APERICUBE CAMPAGNARD     ;125G APERICUBE;1 ;1.73;0225283525;20;420;3 
390073;3256220310819;250G CAFE TRADITION MOULU U   ;250G CAFE TRAD;1 ;0.78;0105011005;20;30 ;8 
628997;8718951018631;2L ASS.DILUE GD AIR SOUPL.27LV;2L ASS.DILUE G;2 ;2.47;0115130510;32;500;3 
437922;3256220607506;2 BAD FLEXIBLE MEDIUM BY U    ;2 BAD FLEXIBLE;2 ;0.55;0120151015;36;650;8 
202123;3220034310006;KG MRCX BRUN CANNE ST LOUIS   ;KG MRCX BRUN C;1 ;1.42;0105031505;50;190;3 
394645;3256221712162;0.5 L HUILE D OLIVE U         ;0.5 L HUILE D ;1 ;2.49;0105032005;20;170;8 
009139;0000000009139;(MT)CAROTTE PP                ;CAROTTE PP    ;1 ;1.4;0230359900;93;450;ZZ
040124;3019080040124;1/4 MAQUEREAU VIN BLANC P.(CU);1/4 MAQUEREAU ;1 ;1.24;0105051005;30;220;ZZ
549143;8712429176403;67G NOUILLES BOEUF NISSIN     ;67G NOUILLES B;1 ;1.14;0105051505;16;240;3 
003385;0000000003385;(MT)CLEMENTINE ORTANIQUE F    ;CLEMENTINE ORT;1 ;1.1;0230349900;91;440;ZZ
377546;3256811113973;75CL AOC LUB EXCEL AMEDEE.RSE ;75CL AOC LUB E;2 ;2.91;0110111010;21;340;3 
510877;3023470020016;PQ 150G ROUDOR       ST MICHEL;PQ 150G ROUDOR;1 ;0.8;0105021005;22;20 ;3 
722482;5000204544633;STICKERS MOUCHES RAID X6      ;STICKERS MOUCH;2 ;2.86;0115142505;64;510;3 
007890;3256224397397;300ML DESODO.AUBEP.&FLR VIOL.U;300ML DESODO.A;2 ;0.71;0115131525;60;510;8 
677881;5053990101511;PRINGLES PAPRIKA PQ 165G      ;PRINGLES PAPRI;1 ;1.45;0105020505;10;20 ;3 
411942;3256222415239;1/2 PETIT SALE AUX LENTILLES U;1/2 PETIT SALE;1 ;1.0;0105051510;26;240;8 
513396;3256222645575;10L LITIERE VEGETAL ECOLOGIQ.U;10L LITIERE VE;2 ;1.67;0105081505;38;270;8 
018396;3103220034798;250G PURPLE COLA PIK HARIBO   ;250G PURPLE CO;2 ;1.02;0105022515;64;70 ;3 
184650;8410655001413;6X25CL BIERE SAN MIGUEL       ;6X25CL BIERE S;2 ;2.95;0110102005;30;310;3 
575429;3256223379059;SERVIETTE MAXI NUIT PL.U X12  ;SERVIETTE MAXI;1 ;0.7;0120160505;52;670;8 
663036;5000426171518;300 G AFTER EIGHT             ;300 G AFTER EI;1 ;3.1;0105024020;24;61 ;3 
604781;3329770053502;850G YOP FRAISE/BANANE        ;850G YOP FRAIS;1 ;1.35;0225290505;25;418;3 
415904;3256220280075;360G CONFITURE ABRICOT U BIO  ;360G CONFITURE;1 ;1.3;0105012505;10;200;11
497435;3256221659290;2X90G CROUTONS SOUPE FROMAGE U;2X90G CROUTONS;1 ;0.62;0105035005;60;130;8 
131047;3073780400862;FILET 6 MINI BABYBEL          ;FILET 6 MINI B;1 ;2.06;0225281505;8 ;420;3 
503074;3256220496285;1/2  BTE ABRICOT SIROP LEGER U;1/2  BTE ABRIC;1 ;0.67;0105060505;70;200;8 
009138;0000000009138;(MT)COURGETTE UE VRAC         ;COURGETTE VRAC;1 ;0.85;0230359900;93;450;ZZ
487935;3414094185746;200ML NIVEA TONIQ. FRAICHE PNM;200ML NIVEA TO;2 ;3.08;0120153005;10;660;3 
196209;3302938600091;75CL CT VT CHAI GRILLON BLC 11;75CL CT VT CHA;2 ;2.63;0110111010;18;340;3 
004627;0000000004627;(MT)CHOU VERT FRISE           ;CHOU VERT FRIS;1 ;1.02;0230359900;93;450;ZZ
413067;3256225071388;750ML CREME A RECURER JAVEL U ;750ML CREME A ;2 ;0.74;0115131510;30;510;8 
106288;3329770055230;8X125G PANIER FRUIT JAUNE YOPL;8X125G PANIER ;1 ;1.73;0225291025;8 ;418;3 
082117;8410414000466;70CLX37*5 VODKA ERISTOF       ;70CLX37*5 VODK;2 ;10.2;0110121010;70;370;3 
132611;3254950008198;BQ 300G GAT/ROULE FRAISE      ;BQ 300G GAT/RO;1 ;0.94;0105021005;95;20 ;3 
015973;3021690015973;300G LENTILLE EMINC/CANAR(CU) ;300G LENTILLE ;1 ;1.77;0105051510;26;240;ZZ
643751;7622400005664;100G COTE D OR NOIR INTENS.70%;100G COTE D OR;1 ;1.05;0105021510;35;60 ;3 
898657;3092718610258;60CL BIDON MENTHE.TEISS ZERO  ;60CL BIDON MEN;1 ;2.14;0110101005;60;300;3 
683507;3140102040027;EUGENE COLOR NATUREL.CHATAIN 2;EUGENE COLOR N;2 ;3.01;0120150515;50;640;3 
004658;0000000004658;(MT)OIGNON BLANC BOTTE        ;OIGNON BLANC B;1 ;0.9;0230359900;93;450;ZZ
204882;3175520018686;75CL CINSAULT ROSE ROCHE MAZET;75CL CINSAULT ;2 ;1.98;0110110510;11;340;3 
004680;0000000004680;(MT)POIVRON JAUNE VRAC        ;POIVRON JAUNE ;1 ;1.7;0230359900;93;450;8 
388872;3256222113319;1/2 PETIT POIS E.F.CAROTTE U  ;1/2 PETIT POIS;1 ;0.54;0105043505;10;210;8 
089779;3163937632007;70CLX40* WHISKY CLAN CAMPBELL ;70CLX40* WHISK;2 ;11.03;0110121005;80;370;3 
004291;0000000004291;(MT)POMELOS LOT DE 3          ;POMELOS X 3   ;1 ;0.31;0230349900;91;440;ZZ
000101;0000000000101;(MT)BAGUETTE  0,85E .         ;BAGUETTE 200G.;1 ;0.76;0105012000;20;400;ZZ
442228;3256220665704;220G 1/2 HARICOTS BEURRE E.F.U;220G 1/2 HARIC;1 ;0.57;0105043505;20;210;8 
411586;3256224234494;6X1L LAIT 1/2 ECRE UHT U   BK ;6X1L LAIT 1/2 ;1 ;3.56;0225321005;40;90 ;8 
538249;3256811114864;75CL IGP MED.BERGER ABEILLE RS;75CL IGP MED.B;2 ;1.62;0110111010;11;340;3 
NULL;5410126806052;350G ORIGINAL SPECULOOS       ;350G ORIGINAL ;1 ;0.94;0105021005;20;20 ;3 
678219;5055953900551;25S THE ORANGE CANNELLE TWIN. ;25S THE ORANGE;1 ;1.27;0105011510;40;50 ;3 
674647;3449850418905;160G JUST UN DELICE           ;160G JUST UN D;1 ;2.55;0240410505;10;380;3 
376639;8000300312102;2X100G CRUNCH LAIT            ;2X100G CRUNCH ;2 ;1.38;0105021505;30;60 ;3 
005062;0000000005062;(MT)DATTE RAVIER 250g         ;DATTE RAVIER 2;1 ;1.1;0230349900;91;440;ZZ
607535;3596690136046;200G CORDON BLEU RACLETTE P.DO;200G CORDON BL;1 ;1.52;0250469505;60;460;3 
558841;3178530403022;135G TARTELETTE CHOCO CARAMEL ;135G TARTELETT;1 ;0.95;0105021005;26;20 ;3 
429903;3256220130202;1L NECTAR FRTS GOURMAND ABRI.U;1L NECTAR FRTS;1 ;1.18;0110101505;36;300;8 
091425;3168930008958;150G LAY S FINEMENT SALEES    ;150G LAY S FIN;1 ;0.86;0105043005;17;20 ;3 
421272;5000204612240;CANARD FRESH DISC MARINE      ;CANARD FRESH D;2 ;2.23;0115131530;50;510;3 
435962;3256220368049;1/2 COEURS PALMIER ROND.U     ;1/2 COEURS PAL;1 ;1.57;0105043505;52;210;8 
NULL;3256220653091;C/BERGERAC MOELLEUX U 11 75CL ;C/BERGERAC MOE;1 ;1.85;0110111010;31;340;8 
907202;3256222251936;LESS.LIQ SYST ACTIV 4 U 27LAV ;LESS.LIQ SYST ;2 ;3.41;0115130505;15;500;8 
475027;3256222713205;2KG CROQUET.POULET/FOIE CHAT U;2KG CROQUET.PO;2 ;1.75;0105081005;34;270;8 
221622;4002359633713;125ML SAUCE POUR NEMS         ;125ML SAUCE PO;1 ;1.01;0105071010;16;240;3 
NULL;3256221712155;1L HUILE OLIVE VIERGE EXTRA U ;1L HUILE OLIVE;1 ;3.65;0105032005;20;170;8 
210478;3256220210478;COOKIES COCO/PEPIT.CHOC.U (CU);COOKIES COCO/P;1 ;0.56;0105021005;28;20 ;ZZ
624838;3092830091607;CANARD WC BLOC EAU BLEUE X2   ;CANARD WC BLOC;2 ;1.22;0115131530;50;510;3 
265008;3068320011707;6X1L EVIAN PET NVELLE BOUTEILL;6X1L EVIAN PET;1 ;2.58;0110103005;12;320;3 
610790;3095756308019;160G 4TR BLANC DINDE DORÉ. FM ;160G 4TR BLANC;1 ;1.62;0240381550;18;380;3 
004352;0000000004352;(MT)MELON CHARENT.FR.650/800  ;MELON CHAR. FR;1 ;2.4;0230349900;91;440;ZZ
410784;3256225150007;1L FLACON DEBOUCHEUR GEL U    ;1L FLACON DEBO;2 ;1.01;0115131530;50;510;8 
519839;3046920044677;150G CREATION DELICE PISTACHE ;150G CREATION ;2 ;1.72;0105021510;35;60 ;3 
085767;3033490905392;4X 125G YAOURT NATURE   DANONE;4X 125G YAOURT;1 ;0.62;0225292005;1 ;418;3 
000000;2000000000022;                LEGUMES PIECES;LEGUMES PIECES;1 ;0.0;0230359900;93;450;ZZ
342088;3045320017205;4X100G COMPOTE POM/PRUNEAUX   ;4X100G COMPOTE;1 ;1.21;0225291020;49;418;3 
003009;0000000003009;(MT)POMME CANADA              ;POMME CANADA G;1 ;1.38;0230349900;91;440;ZZ
005042;3256224756798;140G SDW SAUMON/CRUDITES U    ;140G SDW SAUMO;1 ;1.25;0240391505;52;380;8 
009101;0000000009101;(MT)POMME PINKISS             ;POMME PINKISS ;1 ;1.0;0230349900;91;440;ZZ
211538;3051800804951;1L JUS TROPICANA MULTIVITAMINE;1L JUS TROPICA;1 ;1.79;0225291020;46;418;3 
467260;3256220666602;120G 4T BLC.POULET AUX HERB.U ;120G 4T BLC.PO;1 ;0.95;0240381550;18;380;8 
896508;0051131592100;RUBAN ADHESIF SCOTCH MAGIC    ;RUBAN ADHESIF ;2 ;1.86;0310612505;10;680;3 
398356;4015400362920;TAMPAX CLASSIQUE REGULIER X20 ;TAMPAX CLASSIQ;2 ;2.3;0120160515;55;670;3 
018655;3175520018655;PAYS/OC MERLOT RG MAZET11 (CU);PAYS/OC MERLOT;2 ;1.61;0110110510;30;340;3 
186115;3011932000805;100CLX14.4* MARTINI ROUGE     ;100CLX14.4* MA;2 ;6.81;0110120515;30;360;3 
018037;3259234231002;PQ 250G CAFE SAN MARCO MOULU  ;PQ 250G CAFE S;1 ;2.81;0105011005;29;30 ;3 
666709;3162050018477;125 G NOISETTES DECORT STE LUC;125 G NOISETTE;1 ;2.05;0105030505;40;80 ;3 
496193;3256220496193;SUCRE CANNE BLANC U BIO (CU)  ;SUCRE CANNE BL;1 ;1.55;0105071505;10;190;ZZ
733807;3329770050402;4X100G YOPA  SUR LIT FRAISE 0%;4X100G YOPA  S;1 ;1.45;0225291505;17;418;3 
513281;3256222647999;300G FILET SAUMON BROCOLIS U  ;300G FILET SAU;1 ;2.1;0240391005;55;380;8 
NULL;3107872000606;100CLX40* WHISKY WILLIAM PEEL ;100CLX40* WHIS;2 ;11.77;0110121005;80;370;3 
441769;3256220871181;445GPETITS POIS TRES FIN.U BIO;445GPETITS POI;1 ;1.62;0105043505;10;210;11
561276;3181730201480;100G MONSAVON BAIN            ;100G MONSAVON ;2 ;0.41;0120152515;10;650;ZZ
052154;3175520018778;75CL BORD BLAISSAC AOC RG 2011;75CL BORD BLAI;2 ;2.35;0110111010;32;340;3 
737518;5413548020549;120G KINDER SURP GARCON T6    ;120G KINDER SU;2 ;3.09;0105024015;10;63 ;ZZ
NULL;3574661065359;LPM DOUCHE 250ML              ;LPM DOUCHE 250;2 ;1.44;0120152510;15;650;3 
623832;3549620006056;300ML SAVON LIQ VERV CITRON   ;300ML SAVON LI;2 ;1.68;0120152515;15;650;3 
446743;3660992340019;50CL CREM.FRAICH.EP.30%MG B.VU;50CL CREM.FRAI;1 ;0.97;0225292505;30;419;9 
673340;3248830691013;300G BLANQUET PLT WGHT WATCHER;300G BLANQUET ;1 ;3.19;0240391005;55;380;3 
431544;3256221011432;150G ST CHIPS A L ANCIENNE U  ;150G ST CHIPS ;1 ;0.65;0105043005;17;20 ;8 
413821;3256220210638;200G COOKIES NOIX DE PECAN U  ;200G COOKIES N;1 ;0.82;0105021005;28;20 ;8 
411003;3256221411003;72CL CORNICHONS EXTRA FI(CU)  ;72CL CORNICHON;1 ;1.04;0105034005;40;140;ZZ
NULL;3256220210010;5X30G MINI FOURRE FRAISE U    ;5X30G MINI FOU;1 ;0.6;0105021010;50;20 ;ZZ
055746;3045320104165;1L JUS POMME FRAIS      ANDROS;1L JUS POMME F;1 ;1.59;0225291020;45;418;3 
004507;0000000004507;(MT)1COURGETTE FR VRAC        ;COURGETTE VRAC;1 ;1.25;0230359900;93;450;ZZ
020775;3046920029698;100G EXCELL NR/AMAND GRIL LIND;100G EXCELL NR;1 ;1.18;0105021510;35;60 ;3 
123468;3700656401202;100G BARQUETTE APÉRO SPECK    ;100G BARQUETTE;1 ;2.12;0240381535;20;380;4 
004087;0000000004087;(MT)TOMATE ROMA               ;TOMATE ROMA   ;1 ;1.6;0230359900;93;450;ZZ
586593;3033490917371;125GX4 ACTIVIA MURE/FRAMBOISE ;125GX4 ACTIVIA;1 ;1.39;0225291510;19;418;3 
NULL;3256222990323;6 TAMPONS SUR EPONGE VERTE U  ;6 TAMPONS SUR ;2 ;1.05;0115140505;90;540;ZZ
419330;3600540465887;250ML SHAMP FRUCTIS NUTRI REPA;250ML SHAMP FR;2 ;1.99;0120150525;14;640;3 
631924;3033491046131;4X125G VELOUTE FRUIX PECHE    ;4X125G VELOUTE;1 ;1.15;0225291025;9 ;418;3 
102488;3033710073030;144G NESCAFE CAFE VIENNOIS    ;144G NESCAFE C;1 ;2.25;0105011015;43;30 ;3 
549135;8712429176304;67G NOUILLES POULET NISSIN    ;67G NOUILLES P;1 ;1.18;0105071010;16;240;3 
322646;3048282322646;5 OURSONS CHOCO (CU)          ;5 OURSONS CHOC;1 ;0.72;0105021010;20;20 ;ZZ
008520;3660992008520;TAMPON/EPONGE VERT BIEN V(CU) ;TAMPON/EPONGE ;2 ;0.52;0115140505;90;510;ZZ
536881;3256222988306;75CL SAUVIGNON BL BOSQUET UBIO;75CL SAUVIGNON;2 ;2.67;0110110510;12;340;11
004543;0000000004543;(MT)ENDIVE VRAC               ;ENDIVE VRAC   ;1 ;2.25;0230359900;93;450;ZZ
041399;3184520000133;10X25CL BIERE  33      4*8    ;10X25CL BIERE ;2 ;3.12;0110102005;30;310;3 
010013;3068320111926;6X150CL PACK EVIAN            ;6X150CL PACK E;1 ;3.03;0110103005;12;320;3 
205749;3163937637002;1L X 40° WHISKY CLAN CAMPBELL ;1L X 40° WHISK;2 ;15.35;0110121005;80;370;3 
389797;3256222113012;1/2 PETITS POIS E.F.ETUVEE U  ;1/2 PETITS POI;1 ;0.58;0105043505;10;210;8 
011035;3080216045979;6X25CL BIERE BLONDE GRIMBERGEN;6X25CL BIERE B;2 ;3.37;0110102005;30;310;3 
415580;3256223014585;75CL BIDON SIROP CASSIS U     ;75CL BIDON SIR;1 ;1.52;0110101005;60;300;8 
439657;3368957985861;75CL VDP SYRAH RG 11 U SAV    ;75CL VDP SYRAH;2 ;2.02;0110110510;10;340;15
NULL;5000112558272;COCA COLA REFRIGERE 50CL      ;COCA COLA REFR;1 ;0.69;0110100505;15;300;3 
408622;3600550159189;50ML DEO USH HIBISCUS BIO     ;50ML DEO USH H;2 ;2.96;0120152005;52;650;3 
153243;3329770049451;4X125G PANIER MURE/FRAM YOPLAI;4X125G PANIER ;1 ;1.08;0225291025;8 ;418;3 
002025;0000000002025;MENTHE POT                    ;MENTHE POT    ;1 ;1.1;0230359900;93;450;ZZ
087719;5000299101100;70CLX40* BOURBON FOUR ROSES   ;70CLX40* BOURB;2 ;13.96;0110121005;80;370;3 
667535;3248830688853;280G RIZ POULET INDIEN  W WATC;280G RIZ POULE;1 ;2.18;0240391005;55;380;3 
696770;3256223670460;520G AUBERGINES PROV.UBIO     ;520G AUBERGINE;1 ;1.99;0105043505;58;210;11
349551;5410228191551;6X25CL BIERE LEFFE 9°         ;6X25CL BIERE L;2 ;3.8;0110102005;30;310;3 
027125;3256224363347;500ML RECH.CR.LAV.MUR/ROSE BYU;500ML RECH.CR.;2 ;0.59;0120152515;15;650;10
018613;3414094185807;125ML DEMAQ DOUX YEUX NIVEA   ;125ML DEMAQ DO;2 ;2.04;0120153005;60;660;3 
968884;5000112558258;50CL FANTA ORANGE             ;50CL FANTA ORA;1 ;0.79;0110100505;15;300;ZZ
452142;3660992010530;180G 4TR JBN SUPERIEUR DD B.VU;180G 4TR JBN S;1 ;0.86;0240381555;29;380;9 
004868;3256224759348;230D SDW POULET/CRUDITES U    ;230D SDW POULE;1 ;1.15;0240391505;52;380;8 
051526;3173287051526;CEMOI ORANG. BALLOT.(CU)      ;CEMOI ORANG. B;1 ;3.12;0105021505;10;60 ;ZZ
406719;3387390406719;6X25GRS BARRE NESQUICK CER(CU);6X25GRS BARRE ;1 ;1.65;0105021005;40;40 ;ZZ
745367;3017563120998;125ML LOTION CILS DEMAQ RICILS;125ML LOTION C;2 ;2.08;0120153005;60;660;3 
436984;3256220394086;500G MUESLI CROUST.FRTS RGES U;500G MUESLI CR;1 ;1.74;0105012010;20;40 ;8 
486492;3033710007271;20CL JUS POMME/FRAMBOISE      ;20CL JUS POMME;1 ;0.69;0105070505;45;250;3 
036530;3500610096044;75CL MUSCAT JP CHENET ICE ROSE;75CL MUSCAT JP;2 ;2.48;0110110510;11;340;ZZ
115702;3256222115702;PULPE TOMATE EN DES U(CU)     ;PULPE TOMATE E;1 ;0.37;0305553005;90;540;ZZ
009130;0000000009130;(MT)RAISIN NOIR NAPOLEON      ;RAISIN NR NAPO;1 ;2.9;0230349900;91;440;ZZ
574588;3092718605544;60CL BID. SIROP COLA TEISSEIRE;60CL BID. SIRO;1 ;2.46;0110101005;60;300;3 
426599;5449000109255;1.25L COCA COLA CHERRY        ;1.25L COCA COL;1 ;1.28;0110100505;20;300;3 
542450;3256222740577;DENT.FRAICHEUR BY U TUBE 75ML ;DENT.FRAICHEUR;2 ;0.76;0120151005;30;650;10
442692;3256224332398;200G POINTE DE BRIE 31.5%MG U ;200G POINTE DE;1 ;1.05;0225280505;3 ;420;8 
417972;3660992245017;150 BOITE MOUCHOIRS BIEN VU   ;150 BOITE MOUC;2 ;0.43;0120162005;20;670;9 
117784;3271960101435;6X125G FAISSEL. 6% BTE PLAST  ;6X125G FAISSEL;1 ;2.68;0225292010;4 ;418;4 
741282;0000040063690;100ML CREME NIVEA TUBE        ;100ML CREME NI;2 ;1.65;0120153010;10;660;3 
441565;3256220879057;3X1/4 CHAMPIGNONS PIEDS&MRCX U;3X1/4 CHAMPIGN;1 ;1.3;0105043505;50;210;8 
443478;3256224632160;90G 2TR JBON CUIT SUP.AC U    ;90G 2TR JBON C;1 ;0.64;0240381555;30;380;8 
004572;0000000004572;(MT)CHOU FLEUR                ;CHOU FLEUR    ;1 ;1.55;0230359900;93;450;ZZ
613104;5000157073020;150ML SAUCE WORCESTERSHIRE    ;150ML SAUCE WO;1 ;0.9;0105034010;50;140;3 
074114;3178040683440;3.01L X-TRA TOTAL ECO RECHARGE;3.01L X-TRA TO;2 ;4.54;0115130505;15;500;3 
015958;3523230028431;200G SAINTE MAURE SOIGNON     ;200G SAINTE MA;1 ;1.63;0225282510;14;420;3 
004088;0000000004088;(MT)POIVRON ROUGE             ;POIVRON ROUGE ;1 ;2.4;0230359900;93;450;ZZ
062353;3256224064534;DEO.FEM.PREC.FRCHEUR BY U 50ML;DEO.FEM.PREC.F;2 ;0.57;0120152005;52;650;10
NULL;3179630006311;400ML INSECTICIDE RAMPANTS PPX;400ML INSECTIC;2 ;0.68;0115142505;50;500;ZZ
404288;3242272250050;280G TORTEL.RICOT/EPINAR PASTA;280G TORTEL.RI;1 ;2.37;0240391005;55;380;3 
004561;0000000004561;(MT)CAROTTE VRAC              ;CAROTTE VRAC  ;1 ;0.57;0230359900;93;450;ZZ
475742;3256220610759;200G CHOCO BLANC/NOISETT U    ;200G CHOCO BLA;2 ;1.08;0105021510;30;60 ;8 
004048;0000000004048;(MT)CITRON VERT VRAC          ;CITRON VERT VR;1 ;3.83;0230349900;91;440;ZZ
008383;3017490000202;500G  RIZ THAI TAUREAU AILE   ;500G  RIZ THAI;1 ;1.69;0105041505;30;120;3 
709492;3041090838149;230G BLEDICHEF COLIN RIZ FORES;230G BLEDICHEF;1 ;1.68;0105070505;15;250;3 
033477;3259810014746;25CL HUILE OLIVES FRUTTATO BIO;25CL HUILE OLI;1 ;2.73;0105071505;20;170;3 
678015;3041090846724;2X200G ID MAMAN DUO AUB/TOM 8M;2X200G ID MAMA;1 ;2.08;0105070505;10;250;3 
NULL;3256220212403;225G P TITS FOURRES CHOCOLAT U;225G P TITS FO;1 ;0.78;0105021005;26;20 ;8 
440894;3256220851138;335G CONFIT.FRAMBOISE ALLEGE U;335G CONFIT.FR;1 ;1.1;0105012505;12;200;8 
682014;3065890090569;4X1/2 PEDIGREE MIJOTÉ TERROIR ;4X1/2 PEDIGREE;2 ;3.22;0105081015;12;270;3 
069999;3124480181527;75CL CHAMPOMY L?ORIGINAL      ;75CL CHAMPOMY ;1 ;2.69;0110100510;60;310;3 
749816;3050070007024;50ML DENIVIT CREME DENTAIRE   ;50ML DENIVIT C;2 ;1.92;0120151005;34;650;3 
491675;7613030432807;4X85G GOURMET PERLE 4 GOUTS   ;4X85G GOURMET ;2 ;1.54;0105081005;28;270;3 
